	UF	televisao por assinatura	televisao com recepcao de sinal digital de tv abertaa	V02270	rede celular 3G ou 4G	conexao discada	banda larga	rendimento mensal domiciliar per capita
1174	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1175	23	1.0	1.0	0	2.0	4.0	4.0	2.0
1179	23	1.0	1.0	1	4.0	4.0	2.0	4.0
1200	23	3.0	1.0	2	4.0	4.0	2.0	4.0
1212	23	1.0	1.0	3	2.0	4.0	2.0	4.0
1213	23	3.0	3.0	1	2.0	4.0	4.0	0.0
1214	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1215	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1216	23	1.0	1.0	0	2.0	4.0	2.0	3.0
1218	23	1.0	1.0	0	4.0	4.0	2.0	99.0
1220	23	3.0	3.0	1	2.0	4.0	4.0	5.0
1221	23	1.0	1.0	2	4.0	4.0	2.0	5.0
1222	23	3.0	3.0	2	4.0	4.0	2.0	5.0
1224	23	1.0	1.0	2	2.0	4.0	2.0	5.0
1225	23	1.0	1.0	2	2.0	4.0	4.0	7.0
1226	23	3.0	1.0	1	2.0	4.0	4.0	5.0
1227	23	3.0	1.0	1	2.0	4.0	2.0	4.0
1228	23	1.0	1.0	0	4.0	4.0	2.0	7.0
1231	23	3.0	1.0	2	2.0	4.0	4.0	4.0
1232	23	1.0	1.0	1	2.0	4.0	4.0	99.0
1233	23	1.0	1.0	1	2.0	4.0	2.0	6.0
1234	23	1.0	1.0	1	2.0	4.0	4.0	7.0
1235	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1236	23	1.0	1.0	2	2.0	4.0	2.0	5.0
1237	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1238	23	3.0	1.0	1	2.0	4.0	4.0	6.0
1239	23	3.0	1.0	1	2.0	4.0	2.0	5.0
1240	23	3.0	1.0	1	2.0	4.0	2.0	4.0
1241	23	1.0	1.0	3	2.0	4.0	2.0	6.0
1242	23	3.0	3.0	0	2.0	4.0	4.0	5.0
1243	23	3.0	1.0	1	2.0	4.0	4.0	6.0
1245	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1246	23	3.0	1.0	1	2.0	4.0	4.0	6.0
1247	23	3.0	3.0	0	2.0	4.0	4.0	5.0
1249	23	1.0	1.0	1	2.0	4.0	4.0	6.0
1251	23	1.0	1.0	2	2.0	4.0	4.0	5.0
1252	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1253	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1254	23	3.0	3.0	0	2.0	4.0	4.0	6.0
1256	23	3.0	1.0	1	2.0	4.0	2.0	4.0
1257	23	1.0	1.0	1	2.0	4.0	4.0	5.0
1258	23	3.0	1.0	2	2.0	4.0	2.0	6.0
1261	23	1.0	1.0	2	4.0	4.0	2.0	7.0
1262	23	1.0	1.0	3	4.0	4.0	2.0	7.0
1265	23	3.0	1.0	2	4.0	4.0	2.0	4.0
1266	23	1.0	3.0	2	2.0	4.0	4.0	5.0
1267	23	3.0	1.0	0	2.0	4.0	4.0	7.0
1270	23	1.0	1.0	1	2.0	4.0	2.0	7.0
1271	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1272	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1273	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1275	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1276	23	3.0	3.0	0	2.0	4.0	2.0	3.0
1277	23	3.0	1.0	1	2.0	4.0	2.0	4.0
1278	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1279	23	3.0	1.0	1	4.0	4.0	2.0	7.0
1280	23	3.0	1.0	1	2.0	4.0	4.0	1.0
1281	23	3.0	1.0	2	4.0	4.0	2.0	99.0
1282	23	1.0	1.0	1	4.0	4.0	2.0	3.0
1283	23	1.0	1.0	1	2.0	4.0	4.0	7.0
1290	23	1.0	1.0	1	2.0	4.0	4.0	3.0
1298	23	1.0	1.0	4	2.0	4.0	4.0	2.0
1302	23	3.0	1.0	0	4.0	4.0	2.0	4.0
1303	23	1.0	1.0	2	2.0	4.0	2.0	4.0
1310	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1311	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1314	23	3.0	1.0	1	4.0	4.0	2.0	5.0
1317	23	1.0	1.0	2	2.0	4.0	2.0	4.0
1318	23	1.0	3.0	3	2.0	4.0	2.0	3.0
1319	23	3.0	1.0	2	2.0	4.0	2.0	4.0
1321	23	1.0	3.0	2	2.0	4.0	2.0	5.0
1322	23	1.0	3.0	0	2.0	4.0	2.0	5.0
1324	23	3.0	1.0	0	2.0	4.0	2.0	3.0
1325	23	1.0	1.0	1	2.0	4.0	2.0	2.0
1326	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1328	23	3.0	1.0	1	2.0	4.0	2.0	3.0
1329	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1330	23	3.0	3.0	0	2.0	4.0	2.0	7.0
1332	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1334	23	1.0	3.0	3	2.0	4.0	2.0	7.0
1335	23	1.0	3.0	2	2.0	4.0	2.0	5.0
1337	23	3.0	3.0	2	2.0	4.0	2.0	5.0
1338	23	1.0	3.0	3	2.0	4.0	2.0	3.0
1341	23	1.0	1.0	3	2.0	4.0	2.0	7.0
1342	23	1.0	1.0	3	2.0	4.0	2.0	6.0
1346	23	3.0	3.0	1	2.0	4.0	2.0	3.0
1354	23	3.0	3.0	0	2.0	4.0	2.0	5.0
1355	23	1.0	1.0	2	4.0	4.0	2.0	6.0
1357	23	3.0	1.0	2	2.0	4.0	2.0	4.0
1359	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1360	23	1.0	3.0	1	2.0	4.0	2.0	7.0
1364	23	3.0	1.0	1	2.0	4.0	2.0	5.0
1365	23	1.0	1.0	3	2.0	4.0	2.0	5.0
1366	23	1.0	1.0	3	2.0	4.0	2.0	6.0
1367	23	1.0	3.0	3	2.0	4.0	2.0	6.0
1368	23	1.0	1.0	4	2.0	4.0	2.0	7.0
1369	23	1.0	1.0	2	2.0	4.0	2.0	7.0
1370	23	1.0	3.0	2	2.0	4.0	2.0	4.0
1371	23	1.0	3.0	1	2.0	4.0	2.0	7.0
1373	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1374	23	3.0	1.0	1	2.0	4.0	2.0	3.0
1376	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1377	23	1.0	1.0	3	2.0	4.0	2.0	6.0
1378	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1380	23	1.0	1.0	2	2.0	4.0	2.0	4.0
1381	23	3.0	1.0	1	2.0	4.0	2.0	7.0
1384	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1386	23	3.0	1.0	2	2.0	4.0	2.0	6.0
1388	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1389	23	1.0	1.0	1	2.0	4.0	2.0	7.0
1390	23	3.0	1.0	2	2.0	4.0	2.0	2.0
1391	23	1.0	1.0	1	2.0	4.0	4.0	3.0
1392	23	1.0	1.0	3	2.0	4.0	2.0	5.0
1394	23	1.0	1.0	3	2.0	4.0	4.0	5.0
1397	23	1.0	1.0	2	2.0	4.0	4.0	6.0
1398	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1401	23	1.0	1.0	0	4.0	4.0	2.0	99.0
1402	23	3.0	1.0	3	4.0	4.0	2.0	99.0
1406	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1407	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1408	23	1.0	1.0	1	4.0	4.0	2.0	4.0
1409	23	1.0	1.0	1	4.0	4.0	2.0	4.0
1410	23	1.0	1.0	3	2.0	4.0	4.0	4.0
1413	23	1.0	1.0	1	2.0	4.0	2.0	3.0
1414	23	1.0	1.0	1	2.0	4.0	4.0	5.0
1415	23	1.0	1.0	1	2.0	4.0	4.0	6.0
1416	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1417	23	1.0	1.0	2	2.0	4.0	2.0	3.0
1418	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1419	23	3.0	3.0	0	2.0	4.0	4.0	5.0
1420	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1421	23	3.0	1.0	2	2.0	4.0	2.0	4.0
1422	23	1.0	1.0	2	2.0	4.0	2.0	4.0
1423	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1424	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1425	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1426	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1428	23	3.0	1.0	1	2.0	4.0	4.0	5.0
1429	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1432	23	1.0	1.0	2	4.0	4.0	2.0	3.0
1435	23	3.0	3.0	0	2.0	4.0	2.0	2.0
1437	23	1.0	1.0	1	2.0	4.0	4.0	3.0
1440	23	3.0	3.0	0	2.0	4.0	2.0	4.0
1442	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1443	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1444	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1451	23	3.0	1.0	1	2.0	4.0	2.0	3.0
1453	23	1.0	1.0	2	2.0	4.0	2.0	5.0
1454	23	1.0	1.0	1	2.0	4.0	2.0	7.0
1455	23	1.0	1.0	2	2.0	4.0	2.0	5.0
1460	23	1.0	1.0	2	2.0	4.0	2.0	5.0
1463	23	1.0	3.0	0	2.0	4.0	2.0	3.0
1469	23	1.0	1.0	1	2.0	4.0	2.0	6.0
1470	23	1.0	1.0	2	2.0	4.0	2.0	6.0
1471	23	1.0	1.0	2	2.0	4.0	4.0	4.0
1472	23	1.0	1.0	4	2.0	4.0	2.0	4.0
1473	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1474	23	1.0	1.0	1	2.0	4.0	2.0	5.0
1475	23	3.0	3.0	0	2.0	4.0	2.0	4.0
1476	23	3.0	3.0	1	2.0	4.0	4.0	3.0
1477	23	3.0	3.0	1	2.0	4.0	4.0	3.0
1478	23	3.0	3.0	1	2.0	4.0	4.0	5.0
1479	23	1.0	1.0	4	2.0	4.0	2.0	4.0
1481	23	3.0	3.0	2	2.0	4.0	2.0	99.0
1482	23	3.0	3.0	1	2.0	4.0	2.0	3.0
1484	23	3.0	3.0	0	2.0	4.0	4.0	2.0
1485	23	3.0	3.0	1	2.0	4.0	4.0	3.0
1487	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1488	23	3.0	1.0	1	4.0	4.0	2.0	5.0
1492	23	1.0	1.0	2	2.0	4.0	4.0	4.0
1493	23	1.0	3.0	2	2.0	4.0	4.0	3.0
1495	23	1.0	1.0	2	2.0	4.0	4.0	4.0
1497	23	3.0	3.0	0	2.0	4.0	4.0	1.0
1498	23	3.0	3.0	1	4.0	4.0	2.0	3.0
1500	23	3.0	1.0	1	2.0	4.0	4.0	6.0
1501	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1503	23	3.0	1.0	1	4.0	4.0	2.0	5.0
1505	23	3.0	1.0	1	2.0	4.0	2.0	4.0
1509	23	1.0	1.0	1	2.0	4.0	2.0	5.0
1511	23	3.0	1.0	2	2.0	4.0	2.0	3.0
1515	23	1.0	3.0	0	2.0	4.0	2.0	1.0
1524	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1528	23	1.0	1.0	1	2.0	4.0	2.0	2.0
1531	23	3.0	1.0	1	4.0	4.0	2.0	5.0
1534	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1536	23	1.0	1.0	1	2.0	4.0	2.0	5.0
1537	23	1.0	1.0	2	2.0	4.0	2.0	7.0
1539	23	3.0	1.0	1	4.0	4.0	2.0	5.0
1541	23	1.0	1.0	2	2.0	4.0	2.0	4.0
1542	23	3.0	1.0	2	4.0	2.0	2.0	4.0
1543	23	1.0	3.0	0	4.0	4.0	2.0	3.0
1544	23	3.0	1.0	1	4.0	4.0	2.0	5.0
1546	23	1.0	1.0	2	4.0	4.0	2.0	5.0
1547	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1548	23	3.0	1.0	1	4.0	4.0	2.0	3.0
1550	23	3.0	1.0	2	4.0	2.0	2.0	99.0
1554	23	1.0	1.0	2	4.0	4.0	2.0	6.0
1555	23	3.0	3.0	0	2.0	4.0	4.0	2.0
1557	23	3.0	3.0	0	4.0	4.0	2.0	3.0
1558	23	3.0	3.0	0	2.0	4.0	4.0	7.0
1560	23	3.0	1.0	2	2.0	4.0	4.0	6.0
1561	23	3.0	3.0	0	4.0	2.0	2.0	5.0
1562	23	3.0	3.0	0	2.0	4.0	4.0	99.0
1563	23	1.0	1.0	2	4.0	4.0	2.0	6.0
1566	23	3.0	1.0	3	4.0	2.0	2.0	7.0
1567	23	1.0	3.0	0	2.0	4.0	4.0	4.0
1568	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1569	23	3.0	1.0	1	4.0	4.0	2.0	3.0
1573	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1574	23	1.0	1.0	1	4.0	4.0	2.0	3.0
1576	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1579	23	3.0	1.0	1	4.0	4.0	2.0	5.0
1582	23	3.0	3.0	0	2.0	2.0	4.0	99.0
1583	23	3.0	1.0	3	4.0	4.0	2.0	4.0
1584	23	1.0	1.0	1	4.0	4.0	2.0	3.0
1589	23	3.0	1.0	1	2.0	4.0	2.0	4.0
1591	23	3.0	1.0	2	2.0	4.0	4.0	6.0
1592	23	1.0	1.0	2	2.0	4.0	2.0	4.0
1598	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1600	23	1.0	1.0	2	2.0	4.0	2.0	5.0
1601	23	1.0	1.0	2	2.0	4.0	2.0	4.0
1603	23	1.0	1.0	2	2.0	4.0	2.0	3.0
1604	23	3.0	1.0	1	2.0	4.0	2.0	4.0
1611	23	1.0	1.0	1	4.0	4.0	2.0	4.0
1613	23	3.0	3.0	0	2.0	4.0	4.0	2.0
1615	23	3.0	1.0	2	4.0	2.0	2.0	5.0
1616	23	3.0	1.0	1	4.0	4.0	2.0	3.0
1617	23	3.0	3.0	0	4.0	2.0	2.0	3.0
1621	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1624	23	1.0	1.0	1	4.0	2.0	4.0	3.0
1626	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1628	23	1.0	1.0	1	2.0	4.0	2.0	5.0
1629	23	3.0	3.0	2	2.0	4.0	2.0	5.0
1630	23	3.0	3.0	1	2.0	4.0	2.0	3.0
1631	23	3.0	3.0	1	2.0	4.0	4.0	3.0
1632	23	3.0	3.0	0	2.0	4.0	4.0	5.0
1635	23	3.0	3.0	2	2.0	4.0	4.0	99.0
1636	23	1.0	1.0	3	4.0	4.0	2.0	2.0
1637	23	3.0	3.0	0	2.0	4.0	2.0	3.0
1638	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1639	23	1.0	1.0	0	4.0	4.0	2.0	3.0
1640	23	1.0	1.0	2	2.0	4.0	2.0	6.0
1642	23	1.0	1.0	1	2.0	4.0	2.0	5.0
1643	23	3.0	1.0	2	2.0	4.0	4.0	3.0
1645	23	3.0	1.0	0	2.0	4.0	4.0	4.0
1647	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1648	23	1.0	1.0	2	2.0	4.0	2.0	3.0
1649	23	3.0	3.0	0	2.0	4.0	4.0	6.0
1650	23	3.0	3.0	0	4.0	2.0	4.0	5.0
1651	23	1.0	1.0	1	2.0	2.0	4.0	3.0
1655	23	3.0	1.0	0	2.0	4.0	4.0	1.0
1656	23	1.0	1.0	1	2.0	4.0	4.0	3.0
1657	23	3.0	1.0	0	2.0	4.0	2.0	3.0
1658	23	3.0	3.0	1	2.0	4.0	4.0	2.0
1662	23	3.0	1.0	2	2.0	4.0	4.0	3.0
1666	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1669	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1670	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1672	23	3.0	1.0	1	2.0	4.0	4.0	5.0
1674	23	1.0	1.0	1	4.0	4.0	2.0	5.0
1675	23	3.0	1.0	1	2.0	4.0	4.0	99.0
1676	23	3.0	1.0	1	2.0	4.0	2.0	3.0
1678	23	3.0	1.0	1	2.0	4.0	4.0	0.0
1679	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1680	23	3.0	3.0	0	2.0	4.0	2.0	4.0
1681	23	1.0	1.0	1	2.0	4.0	2.0	99.0
1683	23	3.0	1.0	1	2.0	4.0	4.0	2.0
1684	23	1.0	1.0	1	4.0	4.0	2.0	3.0
1686	23	1.0	1.0	1	2.0	4.0	2.0	3.0
1687	23	1.0	3.0	0	2.0	4.0	4.0	3.0
1694	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1696	23	3.0	1.0	1	2.0	4.0	4.0	2.0
1697	23	3.0	3.0	0	2.0	4.0	2.0	3.0
1698	23	3.0	3.0	0	2.0	4.0	2.0	4.0
1700	23	3.0	1.0	3	2.0	4.0	2.0	99.0
1703	23	1.0	1.0	2	2.0	4.0	2.0	6.0
1704	23	1.0	1.0	2	2.0	4.0	2.0	6.0
1706	23	1.0	1.0	2	2.0	4.0	2.0	7.0
1708	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1710	23	1.0	3.0	2	2.0	4.0	2.0	4.0
1711	23	1.0	1.0	1	2.0	4.0	4.0	0.0
1713	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1714	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1715	23	1.0	1.0	2	2.0	4.0	2.0	4.0
1717	23	3.0	1.0	2	2.0	4.0	4.0	4.0
1718	23	1.0	1.0	1	2.0	4.0	4.0	6.0
1721	23	3.0	3.0	1	2.0	4.0	4.0	5.0
1722	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1723	23	1.0	1.0	1	2.0	4.0	4.0	5.0
1724	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1725	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1726	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1727	23	3.0	1.0	1	2.0	4.0	4.0	5.0
1729	23	1.0	1.0	2	2.0	4.0	4.0	4.0
1730	23	1.0	1.0	1	2.0	4.0	4.0	5.0
1731	23	1.0	1.0	0	4.0	4.0	2.0	0.0
1733	23	1.0	3.0	1	2.0	4.0	4.0	99.0
1734	23	1.0	1.0	3	2.0	4.0	2.0	5.0
1735	23	3.0	3.0	0	2.0	4.0	2.0	6.0
1736	23	1.0	1.0	2	2.0	4.0	2.0	6.0
1737	23	3.0	3.0	0	2.0	4.0	2.0	7.0
1741	23	3.0	1.0	1	2.0	4.0	2.0	5.0
1748	23	3.0	1.0	1	2.0	4.0	2.0	7.0
1749	23	1.0	1.0	3	2.0	4.0	2.0	7.0
1752	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1753	23	3.0	3.0	0	4.0	4.0	2.0	2.0
1755	23	3.0	1.0	1	2.0	4.0	4.0	2.0
1757	23	1.0	1.0	1	2.0	2.0	4.0	3.0
1758	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1761	23	3.0	1.0	2	2.0	4.0	4.0	2.0
1763	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1766	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1774	23	1.0	3.0	0	2.0	4.0	4.0	3.0
1777	23	1.0	1.0	1	2.0	4.0	4.0	3.0
1779	23	1.0	1.0	2	2.0	4.0	4.0	99.0
1782	23	1.0	3.0	0	4.0	4.0	2.0	4.0
1784	23	3.0	3.0	0	4.0	4.0	2.0	2.0
1788	23	3.0	1.0	2	4.0	4.0	2.0	3.0
1789	23	3.0	3.0	1	4.0	4.0	2.0	4.0
1790	23	3.0	1.0	1	4.0	4.0	2.0	2.0
1794	23	3.0	3.0	0	4.0	4.0	2.0	2.0
1798	23	1.0	3.0	1	4.0	4.0	2.0	7.0
1799	23	3.0	1.0	1	2.0	4.0	4.0	7.0
1805	23	3.0	1.0	1	2.0	2.0	4.0	99.0
1806	23	1.0	1.0	3	2.0	4.0	4.0	6.0
1807	23	3.0	1.0	1	2.0	4.0	4.0	6.0
1812	23	3.0	3.0	0	2.0	4.0	4.0	7.0
1813	23	3.0	1.0	1	2.0	4.0	4.0	6.0
1815	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1837	23	3.0	3.0	0	4.0	4.0	2.0	4.0
1838	23	3.0	3.0	0	4.0	4.0	2.0	5.0
1840	23	3.0	3.0	1	4.0	4.0	2.0	5.0
1842	23	3.0	3.0	3	4.0	4.0	2.0	4.0
1845	23	3.0	1.0	1	2.0	4.0	4.0	0.0
1847	23	1.0	1.0	1	4.0	4.0	2.0	99.0
1849	23	3.0	3.0	0	4.0	4.0	2.0	3.0
1853	23	3.0	1.0	1	2.0	4.0	2.0	5.0
1854	23	1.0	1.0	1	4.0	4.0	2.0	99.0
1859	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1861	23	3.0	3.0	0	4.0	4.0	2.0	4.0
1863	23	1.0	3.0	0	2.0	4.0	2.0	3.0
1864	23	3.0	3.0	0	4.0	4.0	2.0	3.0
1871	23	3.0	3.0	1	2.0	4.0	4.0	99.0
1872	23	3.0	3.0	1	4.0	4.0	2.0	1.0
1876	23	3.0	1.0	1	4.0	4.0	2.0	2.0
1877	23	3.0	3.0	0	2.0	4.0	2.0	99.0
1878	23	3.0	3.0	0	2.0	4.0	2.0	3.0
1879	23	3.0	1.0	1	2.0	4.0	2.0	4.0
1880	23	3.0	3.0	1	2.0	4.0	4.0	5.0
1882	23	3.0	3.0	1	4.0	4.0	2.0	5.0
1885	23	3.0	3.0	0	2.0	4.0	4.0	99.0
1886	23	3.0	3.0	0	4.0	4.0	2.0	2.0
1887	23	3.0	3.0	1	2.0	4.0	4.0	2.0
1888	23	3.0	3.0	1	2.0	4.0	4.0	3.0
1890	23	3.0	3.0	0	2.0	4.0	4.0	99.0
1894	23	3.0	1.0	1	4.0	2.0	4.0	4.0
1896	23	3.0	3.0	1	2.0	2.0	4.0	4.0
1901	23	3.0	1.0	1	4.0	4.0	2.0	99.0
1902	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1924	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1928	23	3.0	5.0	1	4.0	4.0	2.0	3.0
1935	23	3.0	3.0	0	4.0	4.0	2.0	3.0
1940	23	1.0	1.0	4	2.0	4.0	2.0	7.0
1942	23	3.0	3.0	0	4.0	4.0	2.0	4.0
1944	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1945	23	3.0	3.0	0	2.0	4.0	2.0	3.0
1947	23	3.0	3.0	0	2.0	4.0	2.0	0.0
1950	23	1.0	1.0	2	2.0	4.0	2.0	4.0
1951	23	3.0	1.0	1	2.0	4.0	2.0	5.0
1952	23	1.0	3.0	1	2.0	4.0	2.0	4.0
1956	23	3.0	5.0	0	2.0	4.0	2.0	3.0
1957	23	3.0	1.0	1	2.0	4.0	2.0	3.0
1958	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1960	23	3.0	5.0	1	2.0	4.0	4.0	4.0
1963	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1964	23	3.0	3.0	0	4.0	4.0	2.0	1.0
1965	23	3.0	1.0	0	4.0	4.0	2.0	5.0
1966	23	1.0	1.0	1	4.0	4.0	2.0	6.0
1968	23	3.0	3.0	1	2.0	4.0	2.0	4.0
1970	23	3.0	3.0	0	2.0	4.0	2.0	4.0
1978	23	3.0	3.0	0	2.0	4.0	2.0	2.0
1979	23	3.0	3.0	1	4.0	4.0	2.0	5.0
1980	23	3.0	3.0	1	4.0	4.0	2.0	3.0
1986	23	3.0	5.0	1	2.0	4.0	2.0	4.0
1988	23	3.0	3.0	0	4.0	4.0	2.0	3.0
1990	23	3.0	1.0	1	4.0	4.0	2.0	2.0
1991	23	3.0	1.0	1	4.0	4.0	2.0	0.0
1994	23	3.0	3.0	1	4.0	2.0	4.0	4.0
1999	23	1.0	1.0	2	2.0	4.0	2.0	5.0
2001	23	3.0	3.0	0	4.0	4.0	2.0	3.0
2002	23	3.0	3.0	0	4.0	4.0	2.0	4.0
2003	23	3.0	1.0	1	4.0	4.0	2.0	5.0
2006	23	3.0	1.0	1	2.0	4.0	2.0	7.0
2031	23	1.0	1.0	0	4.0	4.0	2.0	99.0
2034	23	3.0	3.0	1	4.0	4.0	2.0	4.0
2036	23	1.0	1.0	3	4.0	4.0	2.0	4.0
2039	23	1.0	1.0	1	4.0	4.0	2.0	4.0
2042	23	1.0	1.0	1	4.0	4.0	2.0	5.0
2043	23	3.0	1.0	1	2.0	4.0	4.0	6.0
2044	23	1.0	1.0	1	4.0	4.0	2.0	7.0
2046	23	3.0	1.0	2	4.0	4.0	2.0	5.0
2051	23	1.0	1.0	2	4.0	4.0	2.0	5.0
2054	23	3.0	3.0	1	4.0	4.0	2.0	5.0
2056	23	3.0	3.0	0	4.0	4.0	2.0	3.0
2058	23	3.0	3.0	2	2.0	4.0	4.0	5.0
2059	23	3.0	1.0	1	4.0	4.0	2.0	99.0
2060	23	3.0	3.0	1	4.0	4.0	2.0	4.0
2061	23	3.0	3.0	0	2.0	4.0	4.0	4.0
2062	23	3.0	1.0	1	4.0	4.0	2.0	99.0
2063	23	3.0	3.0	1	4.0	2.0	2.0	4.0
2064	23	3.0	3.0	0	4.0	2.0	2.0	3.0
2065	23	1.0	1.0	1	4.0	4.0	2.0	4.0
2067	23	3.0	1.0	0	4.0	4.0	2.0	5.0
2068	23	3.0	5.0	0	4.0	4.0	2.0	2.0
2069	23	3.0	1.0	1	4.0	4.0	2.0	3.0
2071	23	3.0	1.0	1	2.0	4.0	4.0	3.0
2072	23	3.0	3.0	0	4.0	4.0	2.0	3.0
2074	23	3.0	1.0	1	4.0	4.0	2.0	4.0
2085	23	3.0	5.0	2	4.0	4.0	2.0	4.0
2087	23	3.0	3.0	1	4.0	4.0	2.0	4.0
2089	23	1.0	3.0	0	4.0	4.0	2.0	5.0
2090	23	1.0	3.0	2	4.0	4.0	2.0	4.0
2092	23	3.0	1.0	1	4.0	4.0	2.0	4.0
2095	23	3.0	1.0	1	4.0	4.0	2.0	4.0
2098	23	1.0	1.0	2	4.0	4.0	2.0	99.0
2099	23	1.0	5.0	1	4.0	4.0	2.0	4.0
2101	23	3.0	5.0	1	2.0	4.0	4.0	3.0
2102	23	3.0	3.0	0	2.0	4.0	4.0	2.0
2103	23	3.0	5.0	1	2.0	4.0	4.0	2.0
2104	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2105	23	3.0	3.0	1	2.0	4.0	4.0	1.0
2107	23	3.0	5.0	1	4.0	4.0	2.0	5.0
2111	23	1.0	3.0	0	4.0	4.0	2.0	6.0
2113	23	3.0	5.0	1	4.0	4.0	2.0	1.0
2114	23	1.0	1.0	1	4.0	4.0	2.0	4.0
2115	23	3.0	1.0	1	4.0	4.0	2.0	3.0
2116	23	3.0	1.0	1	2.0	4.0	4.0	2.0
2118	23	3.0	5.0	1	4.0	4.0	2.0	2.0
2120	23	1.0	1.0	1	4.0	4.0	2.0	6.0
2121	23	3.0	1.0	1	4.0	4.0	2.0	5.0
2123	23	3.0	3.0	0	4.0	4.0	2.0	2.0
2125	23	3.0	3.0	0	4.0	4.0	2.0	3.0
2126	23	3.0	3.0	0	2.0	4.0	4.0	5.0
2131	23	1.0	5.0	0	2.0	4.0	4.0	2.0
2135	23	3.0	1.0	1	4.0	4.0	2.0	6.0
2136	23	3.0	1.0	1	2.0	4.0	2.0	3.0
2139	23	1.0	1.0	2	2.0	4.0	2.0	7.0
2140	23	3.0	1.0	5	4.0	4.0	2.0	5.0
2141	23	1.0	1.0	1	2.0	4.0	2.0	99.0
